Time, Tag 1 X, Tag 1 Y, Tag 1 Z, Tag 2 X, Tag 2 Y, Tag 2 Z, Tag 3 X, Tag 3 Y, Tag 3 Z, Tag 4 X, Tag 4 Y, Tag 4 Z, 
Time, Tag 1 X, Tag 1 Y, Tag 1 Z, Tag 2 X, Tag 2 Y, Tag 2 Z, Tag 3 X, Tag 3 Y, Tag 3 Z, Tag 4 X, Tag 4 Y, Tag 4 Z, 
15:17:20, 1.09, 0.87, 0.85, 3.30076, 3.37741, 0.225824, 0.740689, 3.31835, 0.636512, 3.33876, 0.648324, 0.624902
15:17:21, 1.14, 0.72, 0.51, 3.39104, 3.18129, 0.434199, 0.442222, 3.35584, 0.806452, 3.12571, 0.834052, 0.58024
15:17:22, 0.81, 0.54, 0.58, 3.35424, 3.21588, 0.246251, 0.853905, 3.85584, 1.33512, 3.32468, 1.1873, 0.51031
15:17:23, 0.9, 0.89, 0.72, 3.44009, 3.44009, 0.369386, 0.840169, 3.07254, 0.73195, 3.58264, 1.21077, 0.248625
15:17:25, 0.99, 0.58, 0.87, 3.43812, 3.28576, 0.102137, 0.79842, 3.15249, 0.646464, 3.61385, 1.25405, 0.355074
15:17:26, 0.69, 0.83, 0.9, 3.52625, 3.34189, 0.306975, 0.566224, 3.15145, 0.528796, 3.71885, 1.37848, 0.179463
15:17:28, 0.7, 0.94, 0.77, 3.61192, 3.21894, 0.299709, 0.687707, 2.79162, 0.32892, 4.62, 1.72, 0.86
15:17:30, 0.73, 0.71, 0.67, 3.66917, 3.1076, 0.434562, 0.569322, 2.90963, 0.0562536, 4.06768, 1.48026, 0.445115
15:17:31, 0.94, 0.82, 0.42, 3.62627, 3.34983, 0.306086, 0.5933, 2.95537, 0.0962472, 3.95131, 1.66105, 0.309102
15:17:32, 0.87, 0.76, 0.5, 3.67497, 3.91497, 1.71322, 0.721552, 3.10041, -0.058825, 3.97511, 1.50502, 0.295344
15:17:34, 1.15, 0.92, 0.2, 3.55026, 3.2307, 0.490946, 0.464933, 3.10485, 0.0695283, 3.97511, 1.50502, 0.295344
15:17:35, 0.98, 0.91, 0.43, 3.45393, 3.39207, 0.421442, 0.670911, 3.16358, 0.0457496, 4.1785, 1.77915, 0.235912
15:17:37, 1.09, 1.16, 0.26, 3.28787, 3.15555, 0.453993, 0.440155, 2.94768, 0.151315, 4.00948, 1.85695, 0.593064
15:17:38, 1.13, 1.09, 0.25, 3.40726, 3.46163, 0.48393, 0.431334, 3.30337, 0.0900781, 3.83335, 1.88474, 0.536623
15:17:39, 1.04, 1.36, 0.55, 3.35465, 3.40173, 0.626086, 0.467481, 3.28818, 0.0264846, 3.9069, 1.80272, 0.495409
15:17:41, 1.03, 1.8, 0.15, 3.37319, 3.24686, 0.702896, 0.416283, 3.33692, -0.0445713, 3.69213, 2.21096, 1.69931
15:17:42, 0.94, 1.94, 0.3, 3.19058, 2.97768, 0.626017, 0.478968, 3.34922, -0.115298, 3.61833, 1.60441, 0.415077
15:17:44, 1.01, 1.85, 0.43, 3.3018, 2.90214, 0.494471, 0.505023, 3.45515, 0.13735, 3.60803, 1.6748, 0.273853
15:17:46, 0.73, 2.13, 0.19, 3.01735, 2.81366, 0.499259, 0.581766, 3.2863, 0.243967, 3.32478, 1.51935, 0.127434
15:17:47, 0.66, 1.99, 0.14, 2.92264, 2.71709, 0.654487, 0.496019, 3.74338, 1.01648, 3.39795, 1.37972, 0.0286934
15:17:49, 0.8, 2.03, 0.09, 3.2503, 2.71308, 0.580055, 0.708146, 3.24886, -0.0520175, 3.57418, 1.31206, 0.434057
15:17:50, 0.85, 2.02, 0.00999996, 3.32247, 2.45277, 0.466332, 0.618909, 3.15654, 0.0511202, 3.43681, 1.37708, 0.334034
15:17:51, 0.49, 2.12, 0.12, 3.42967, 2.77785, 1.59249, 0.285908, 3.34491, -0.077764, 3.64927, 1.39723, 0.26078
15:17:53, 0.37, 2, 0.21, 3.45218, 2.15498, -0.028444, 0.675877, 3.45234, -0.23448, 3.44798, 1.20353, 0.192765
15:17:54, 0.21, 2.11, 0.19, 3.5499, 2.58814, 1.53985, 0.727767, 3.24803, -0.0235383, 3.49757, 1.34897, 0.0421456
15:17:56, 0.47, 2.27, 0.37, 3.38026, 2.37132, 0.110666, 0.794943, 3.1607, 0.103494, 3.66631, 1.39102, -0.0595733
15:17:57, 0.41, 2.29, 0.38, 4.26, 2.57, 0.57, 0.96, 3.91, 0.25, 3.3518, 1.49895, -0.10894
15:17:58, 0.66, 2.04, 0.13, 3.38852, 1.99291, 0.0111892, 0.882001, 3.09188, 0.0663852, 3.32877, 1.45042, -0.110277
15:18:01, 0.77, 2.03, 0.18, 3.44828, 1.90704, 0.237262, 0.699655, 3.72727, 1.03443, 3.48334, 1.76176, -0.188569
15:18:02, 0.97, 1.88, 0.23, 3.18316, 1.84186, 0.507175, 0.583275, 3.50031, 0.153722, 3.5411, 2.05927, 0.0152835
15:18:03, 1.06, 2.06, 0.17, 3.22614, 1.93844, 0.432581, 0.801627, 3.37708, -0.015953, 3.45901, 1.91598, 0.0282313
